# Soil attributes based on EU-SoilHydroGrids (3D soil hydraulic database of Europe) and European Soil Database Derived data (Europe, 1km resolution, soil topological units; ESDD)
gauge_id,sand_perc,sand_perc_5,sand_perc_25,sand_perc_50,sand_perc_75,sand_perc_90,sand_perc_skewness,sand_perc_missing,silt_perc,silt_perc_5,silt_perc_25,silt_perc_50,silt_perc_75,silt_perc_90,silt_perc_skewness,silt_perc_missing,clay_perc,clay_perc_5,clay_perc_25,clay_perc_50,clay_perc_75,clay_perc_90,clay_perc_skewness,clay_perc_missing,organic_perc,organic_perc_5,organic_perc_25,organic_perc_50,organic_perc_75,organic_perc_90,organic_perc_skewness,organic_perc_missing,bulk_dens,bulk_dens_5,bulk_dens_25,bulk_dens_50,bulk_dens_75,bulk_dens_90,bulk_dens_skewness,bulk_dens_missing,tot_avail_water,tot_avail_water_5,tot_avail_water_25,tot_avail_water_50,tot_avail_water_75,tot_avail_water_90,tot_avail_water_skewness,tot_avail_water_missing,root_depth,root_depth_5,root_depth_25,root_depth_50,root_depth_75,root_depth_90,root_depth_skewness,root_depth_missing,coarse_fragm_perc,coarse_fragm_perc_5,coarse_fragm_perc_25,coarse_fragm_perc_50,coarse_fragm_perc_75,coarse_fragm_perc_90,coarse_fragm_perc_skewness,coarse_fragm_perc_missing,porosity,porosity_5,porosity_25,porosity_50,porosity_75,porosity_90,porosity_skewness,porosity_missing,conductivity,conductivity_5,conductivity_25,conductivity_50,conductivity_75,conductivity_90,conductivity_skewness,conductivity_missing
4009,50.567,35.012,37.486,46.549,66.001,69.958,0.261,0.0,27.467,15.249,21.589,32.315,34.695,36.982,-0.512,0.0,21.966,12.205,16.379,26.251,27.239,28.002,-0.667,0.0,0.469,0.441,0.449,0.455,0.485,0.533,0.432,0.0,1.424,1.354,1.36,1.416,1.48,1.535,0.111,0.0,97.449,78.507,81.691,108.93,110.695,111.552,-0.747,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,9.989,2.937,3.576,4.561,16.631,22.611,0.693,0.0,43.665,42.642,43.262,43.678,44.05,44.718,-0.021,0.0,116.207,68.972,74.933,126.271,147.531,157.888,-0.28,0.0
4010,54.812,35.081,37.952,43.727,72.792,87.456,0.585,12.47,27.896,8.51,15.914,33.833,35.575,43.972,-0.47,12.47,17.291,4.715,9.723,18.472,24.277,27.387,-0.144,12.47,1.019,0.375,0.448,0.534,1.364,2.185,0.233,12.47,1.459,1.286,1.364,1.417,1.585,1.735,0.282,12.47,79.089,27.41,57.41,80.765,110.384,113.166,-0.054,12.47,0.874,0.038,0.395,1.166,1.242,1.339,-0.557,0.0,10.014,2.81,3.306,9.228,15.778,19.884,0.115,12.47,47.096,39.64,44.773,47.815,50.043,52.224,-0.166,4.41,40.941,2.818,27.186,27.943,54.092,134.594,0.353,4.41
4011,45.291,36.098,37.226,41.538,49.657,65.252,0.283,0.0,30.484,18.945,31.796,33.8,35.611,37.008,-0.407,0.0,24.225,15.803,21.208,27.086,27.353,28.039,-0.542,0.0,0.457,0.448,0.449,0.45,0.459,0.531,0.332,0.0,1.397,1.357,1.36,1.384,1.435,1.493,0.216,0.0,102.471,80.024,92.803,110.612,110.885,111.935,-0.585,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,7.719,3.287,3.511,3.791,6.647,22.772,0.526,0.0,43.619,42.49,43.083,43.52,44.087,45.01,0.13,0.0,118.72,68.967,75.179,126.438,154.207,157.613,-0.218,0.0
4012,46.315,33.471,37.818,44.204,51.553,65.757,0.154,0.0,29.859,18.521,30.452,33.142,34.782,38.464,-0.391,0.0,23.825,15.722,17.995,22.654,27.401,28.065,0.215,0.0,0.458,0.448,0.449,0.451,0.459,0.511,0.363,0.0,1.402,1.351,1.361,1.401,1.443,1.495,0.02,0.0,101.427,79.908,83.187,96.762,110.942,111.976,0.324,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,8.229,3.288,3.518,3.806,9.784,23.847,0.573,0.0,44.132,42.834,43.581,44.239,44.681,45.348,-0.132,0.0,102.347,66.629,69.78,103.143,131.781,154.938,-0.025,0.0
4013,46.146,34.006,38.386,39.847,49.994,65.41,0.476,0.0,30.043,17.632,28.695,32.795,34.236,38.011,-0.338,0.0,23.812,15.777,18.578,26.97,27.526,28.126,-0.587,0.0,1.452,0.448,0.449,0.451,0.47,10.516,0.167,0.0,1.371,1.349,1.355,1.376,1.437,1.494,-0.025,0.0,104.297,79.988,83.816,105.67,111.553,112.222,-0.056,0.0,1.3,1.3,1.3,1.3,1.3,1.3,-Inf,0.0,8.859,2.348,3.419,3.8,13.242,23.73,0.61,0.0,44.226,43.071,43.695,44.199,44.669,45.578,0.037,0.0,103.59,58.543,74.601,117.79,121.041,142.714,-0.465,0.0
4014,46.538,34.456,38.552,39.904,50.954,65.637,0.488,0.0,29.707,17.455,25.119,33.078,34.705,34.976,-0.403,0.0,23.755,15.741,18.09,26.917,27.369,28.077,-0.583,0.0,0.971,0.448,0.449,0.451,0.471,0.534,0.12,0.0,1.387,1.35,1.357,1.369,1.441,1.494,0.121,0.0,102.682,79.935,83.325,104.262,111.341,112.129,-0.078,0.0,1.3,0.065,0.325,0.65,0.975,1.235,2332.011,0.0,8.56,2.448,3.435,3.795,17.256,22.275,0.615,0.0,43.908,42.707,43.345,43.852,44.423,45.246,0.073,0.0,111.375,68.928,75.138,119.55,135.07,156.832,-0.247,0.0
4015,44.04,36.276,37.93,37.965,40.879,67.787,0.495,0.0,31.277,18.305,34.467,34.59,34.745,35.267,-0.44,0.0,24.683,15.682,25.22,27.129,27.423,27.687,-0.497,0.0,0.479,0.444,0.449,0.45,0.46,0.532,0.035,0.0,1.391,1.357,1.36,1.368,1.379,1.496,0.361,0.0,103.672,80.273,103.89,110.614,110.867,111.935,-0.516,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,7.303,2.735,3.338,3.694,8.468,20.422,0.501,0.0,44.097,42.688,43.352,43.879,44.638,46.372,0.194,0.01,91.569,9.569,69.057,80.473,121.205,156.283,0.254,0.01
4016,43.641,32.425,37.617,37.966,43.236,67.365,0.416,0.0,31.035,16.854,30.579,34.549,34.732,38.156,-0.446,0.0,25.325,15.465,22.62,27.08,27.486,28.228,-0.224,0.0,0.52,0.436,0.449,0.451,0.511,0.591,0.263,0.0,1.385,1.241,1.359,1.363,1.389,1.501,0.296,0.0,99.156,65.083,83.58,110.433,110.729,111.512,-0.631,0.0,1.258,0.54,0.7,0.9,1.1,1.26,2.01,0.0,8.079,3.261,3.381,3.531,12.845,20.209,0.642,0.0,46.326,44.254,45.403,46.338,47.185,48.572,-0.009,0.0,34.241,3.779,9.372,34.556,56.023,79.978,-0.01,0.0
4017,43.209,35.48,37.532,39.118,40.66,63.671,0.344,0.0,31.728,20.273,34.492,34.65,34.845,37.403,-0.4,0.0,25.064,16.056,26.88,27.102,27.325,27.999,-0.431,0.0,0.456,0.448,0.449,0.45,0.454,0.514,0.276,0.0,1.388,1.355,1.36,1.369,1.378,1.487,0.346,0.0,104.66,80.389,110.402,110.629,110.856,111.873,-0.478,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,6.63,3.283,3.492,3.753,4.207,19.71,0.429,0.0,45.162,43.229,44.06,44.867,46.008,47.749,0.208,0.04,50.896,4.26,11.779,55.801,75.292,120.873,-0.118,0.04
4018,41.354,36.365,37.924,37.955,37.987,66.501,0.353,0.0,32.832,20.646,34.501,34.595,34.689,36.746,-0.303,0.0,25.814,16.339,26.955,27.218,27.476,27.677,-0.352,0.0,0.515,0.443,0.448,0.45,0.451,0.521,0.047,0.0,1.377,1.357,1.359,1.364,1.378,1.481,0.187,0.0,106.885,81.229,110.458,110.682,110.906,111.984,-0.318,0.0,1.3,1.3,1.3,1.3,1.3,1.3,-Inf,0.0,5.704,2.681,3.25,3.573,3.896,18.565,0.344,0.0,43.64,42.503,43.081,43.568,44.092,45.049,0.091,0.0,97.443,49.924,69.561,80.522,126.245,156.758,0.45,0.0
4019,45.997,33.434,37.631,43.977,50.965,65.639,0.146,0.89,29.902,18.62,30.947,33.198,34.94,38.496,-0.39,0.89,24.102,15.741,18.089,22.825,27.429,28.07,0.236,0.89,0.455,0.448,0.449,0.45,0.456,0.503,0.317,0.89,1.4,1.351,1.361,1.399,1.441,1.494,0.008,0.89,102.27,79.935,83.323,97.275,110.987,111.984,0.354,0.89,1.288,0.065,0.325,0.65,0.975,1.235,5.241,0.0,7.448,3.286,3.505,3.779,7.452,22.767,0.531,0.89,44.993,43.86,44.256,44.897,45.472,46.705,0.103,0.0,61.497,10.046,52.749,69.126,75.389,101.299,-0.258,0.0
4020,42.291,25.92,37.476,37.975,42.311,70.442,0.302,0.0,31.196,15.034,29.763,34.507,34.689,38.683,-0.424,0.0,26.513,14.524,24.168,27.03,27.545,39.517,-0.053,0.0,0.572,0.429,0.45,0.477,0.532,1.302,0.278,0.0,1.374,1.224,1.358,1.364,1.383,1.517,0.122,0.0,96.726,47.552,83.378,103.953,110.618,111.122,-0.359,0.0,1.225,0.54,0.7,0.9,1.1,1.26,1.396,0.0,7.898,3.271,3.429,4.525,11.325,17.609,0.558,0.0,46.652,44.75,45.765,46.638,47.457,48.847,0.011,0.0,30.626,3.698,8.969,24.412,55.191,78.673,0.209,0.0
4021,46.202,33.242,37.59,39.843,51.81,67.797,0.436,0.0,29.761,16.564,27.424,34.518,34.691,38.758,-0.54,0.0,24.037,15.396,17.954,26.967,27.434,28.182,-0.392,0.0,0.52,0.445,0.45,0.456,0.504,0.576,0.235,0.0,1.398,1.307,1.36,1.364,1.444,1.502,0.458,0.0,96.702,65.884,81.506,110.38,110.722,111.619,-0.744,0.0,1.256,0.54,0.7,0.9,1.1,1.26,1.954,0.0,9.317,3.265,3.4,4.09,16.039,21.744,0.692,0.0,46.978,45.384,46.327,46.905,47.57,48.771,0.072,0.0,29.236,3.652,8.737,16.415,55.155,70.474,0.452,0.0
4022,44.395,33.374,37.331,43.175,49.141,64.745,0.096,0.0,30.871,19.371,31.923,33.396,35.194,38.546,-0.323,0.0,24.734,15.884,18.936,23.429,27.475,28.08,0.26,0.0,0.454,0.448,0.449,0.45,0.452,0.497,0.258,0.0,1.392,1.351,1.36,1.394,1.432,1.491,-0.033,0.0,103.922,80.141,85.638,99.082,111.058,111.999,0.368,0.0,1.3,1.3,1.3,1.3,1.3,1.3,Inf,0.0,6.68,3.282,3.485,3.74,3.995,21.822,0.453,0.0,46.995,44.884,45.862,47.153,48.111,49.133,-0.119,0.0,21.754,4.064,10.801,19.222,51.944,74.609,0.091,0.0
4023,46.119,30.603,37.542,40.092,52.054,67.963,0.4,0.0,29.647,16.432,27.0,34.482,34.682,39.777,-0.536,0.0,24.234,15.369,17.914,26.851,27.44,31.342,-0.31,0.0,0.557,0.448,0.45,0.47,0.521,0.685,0.255,0.0,1.396,1.275,1.359,1.365,1.445,1.503,0.384,0.0,94.084,50.372,80.708,102.673,110.645,111.543,-0.431,0.0,1.23,0.54,0.7,0.9,1.1,1.26,1.454,0.0,9.729,3.274,3.449,6.302,15.981,21.159,0.476,0.0,47.066,45.898,46.512,46.941,47.473,48.735,0.147,0.0,32.199,3.822,9.589,43.815,55.853,70.518,-0.414,0.0
4024,38.421,25.83,37.509,39.62,41.807,43.74,-0.14,0.0,34.025,28.5,31.823,34.518,34.664,39.047,-0.114,0.0,27.554,19.304,22.772,25.48,27.106,41.979,0.225,0.0,0.615,0.455,0.497,0.522,0.533,1.168,0.248,0.0,1.358,1.247,1.359,1.371,1.382,1.411,-0.222,0.0,97.605,49.392,88.146,102.384,103.919,110.734,-0.265,0.0,1.215,0.598,0.799,0.966,1.133,1.267,1.025,0.0,8.808,3.328,4.541,10.076,11.093,14.599,-0.329,0.0,48.359,46.511,47.076,48.511,49.564,50.495,-0.117,0.0,36.925,12.489,27.463,30.504,53.863,78.481,0.318,0.0
4025,42.847,22.573,36.916,39.204,43.238,74.43,0.21,0.0,29.586,13.262,28.414,34.325,34.583,39.758,-0.542,0.0,27.567,12.308,20.909,26.398,27.814,45.36,0.093,0.0,0.64,0.423,0.472,0.523,0.555,1.648,0.29,0.0,1.369,1.223,1.318,1.365,1.385,1.548,0.033,0.0,90.412,46.741,76.477,102.38,106.051,110.742,-0.533,0.0,1.176,0.54,0.7,0.9,1.1,1.26,0.955,0.0,8.672,3.349,3.912,8.185,11.489,16.626,0.098,0.0,47.156,45.693,46.407,46.976,47.686,49.344,0.164,0.0,28.655,3.675,8.854,15.864,54.64,76.799,0.452,0.0
4026,46.458,23.835,36.933,40.578,53.698,76.427,0.3,0.0,27.635,12.374,23.287,33.249,34.457,36.263,-0.586,0.0,25.907,11.199,17.88,25.359,27.616,44.893,0.042,0.0,0.595,0.414,0.478,0.522,0.546,1.193,0.23,0.0,1.39,1.223,1.318,1.374,1.461,1.564,0.135,0.0,91.888,47.343,77.234,101.911,103.994,109.946,-0.524,0.0,1.241,0.54,0.7,0.9,1.1,1.26,1.634,0.0,9.791,3.63,4.902,10.258,13.206,16.746,-0.094,0.0,47.478,45.927,46.694,47.238,48.006,49.73,0.208,0.0,24.682,3.555,8.253,14.126,53.762,69.391,0.399,0.0
5001,37.603,35.505,36.726,37.45,38.433,43.027,0.055,0.0,39.775,32.086,34.657,40.961,43.418,43.884,-0.231,0.0,22.622,17.595,20.21,22.14,27.046,27.317,0.137,0.0,1.127,0.426,0.464,0.546,1.218,1.948,0.729,0.0,1.388,1.365,1.379,1.386,1.4,1.446,0.127,0.0,71.196,48.311,48.856,53.354,103.485,109.431,0.616,0.0,0.725,0.322,0.409,0.551,0.905,1.221,0.386,0.0,9.983,3.907,6.613,7.848,13.674,16.618,0.401,0.0,46.518,43.694,44.45,45.481,48.586,50.851,0.418,0.0,51.602,2.628,3.617,50.451,75.717,127.155,0.026,0.0
5002,35.892,35.318,35.789,36.378,36.968,37.728,-0.44,0.0,41.611,35.469,38.577,42.462,43.463,43.893,-0.261,0.0,22.497,19.301,20.504,22.162,24.773,26.862,0.137,0.0,0.716,0.458,0.501,0.555,1.288,1.962,0.321,0.0,1.384,1.364,1.373,1.384,1.397,1.407,-0.012,0.0,60.334,48.3,48.804,53.336,82.126,105.159,0.295,0.0,0.622,0.321,0.407,0.552,0.926,1.225,0.217,0.0,7.746,3.639,5.274,7.317,11.487,15.097,0.128,0.0,47.698,44.832,46.405,48.488,48.866,49.375,-0.495,0.0,29.968,4.488,12.921,23.461,69.781,81.553,0.183,0.0
5003,38.295,35.482,36.61,38.058,40.029,41.606,0.111,0.0,35.975,34.067,34.335,34.669,38.699,42.14,0.407,0.0,25.731,22.201,23.805,25.052,26.219,27.151,0.304,0.0,0.706,0.456,0.488,0.528,0.711,1.43,0.386,0.0,1.37,1.363,1.368,1.374,1.381,1.385,-0.453,0.0,86.472,44.438,48.503,67.467,89.192,106.572,0.604,0.0,0.957,0.334,0.472,0.735,1.018,1.244,0.498,0.0,7.636,3.539,4.772,6.314,9.507,18.701,0.189,0.0,44.688,43.417,43.867,44.241,45.024,47.849,0.343,0.0,75.627,44.74,67.106,69.123,80.856,126.018,0.242,0.0
5004,51.921,37.584,39.92,43.166,68.377,76.948,0.515,0.0,31.517,13.2,15.755,36.346,40.159,43.232,-0.364,0.0,16.562,7.421,15.215,17.586,20.588,23.726,-0.217,0.0,1.299,0.469,0.639,1.102,1.762,1.988,0.311,0.0,1.391,1.291,1.331,1.38,1.447,1.572,0.101,0.0,77.901,45.768,53.54,82.786,109.986,113.36,-0.172,0.0,0.95,0.36,0.564,0.777,1.038,1.248,0.428,0.0,7.684,3.562,4.819,8.061,9.15,10.609,-0.104,0.0,48.399,46.218,47.052,48.646,49.528,50.702,-0.167,0.99,26.624,3.503,7.992,23.358,53.693,72.296,0.133,0.99
5005,37.848,35.065,35.897,36.937,41.488,41.578,0.288,0.0,39.92,34.963,36.415,39.875,43.088,43.818,0.011,0.0,22.232,19.573,21.866,22.566,23.035,23.556,-0.261,0.0,0.786,0.536,0.583,0.644,0.743,1.772,0.306,0.0,1.375,1.3,1.375,1.387,1.39,1.392,-0.342,0.0,55.92,45.228,46.684,59.429,63.302,65.483,-0.347,0.0,0.603,0.51,0.55,0.6,0.65,0.69,0.032,0.0,9.238,8.413,8.923,9.561,10.037,10.556,-0.345,0.0,49.028,47.27,48.411,49.383,49.571,50.415,-0.377,0.0,12.785,3.225,6.605,10.831,15.056,53.652,0.103,0.0
5006,40.257,35.449,36.443,38.925,42.801,48.217,0.266,0.0,36.881,25.319,32.882,38.669,43.154,43.831,-0.243,0.0,22.862,19.474,21.369,22.859,24.317,26.463,0.001,0.0,1.182,0.422,0.552,1.142,1.694,1.975,0.062,0.0,1.363,1.297,1.361,1.381,1.383,1.385,-0.451,0.0,48.77,43.964,46.132,48.26,49.932,57.859,0.093,0.0,0.465,0.317,0.385,0.47,0.579,0.676,-0.038,0.0,12.604,7.637,7.783,8.925,13.988,19.598,0.605,0.0,50.266,49.574,50.136,50.273,50.474,50.795,-0.016,0.0,30.608,4.278,11.871,33.357,53.229,67.523,-0.114,0.0
5007,36.796,35.194,36.543,38.229,39.914,41.263,-0.469,0.0,40.757,35.59,37.15,39.1,41.05,42.61,0.469,0.0,22.447,22.196,22.407,22.671,22.936,23.147,-0.469,0.0,0.589,0.535,0.58,0.636,0.692,0.737,-0.469,0.0,1.387,1.385,1.386,1.388,1.39,1.392,-0.469,0.0,59.942,45.923,50.156,55.447,60.738,64.971,0.469,0.0,0.642,0.51,0.55,0.6,0.65,0.69,0.469,0.0,8.836,8.381,8.764,9.243,9.721,10.104,-0.469,0.0,48.897,46.794,48.164,49.27,49.673,50.434,-0.335,0.0,14.881,3.299,6.972,11.564,27.498,55.151,0.163,0.0
5008,30.058,19.264,20.322,35.44,37.458,40.176,-0.597,0.0,36.769,29.308,34.702,35.652,42.105,43.786,0.219,0.0,33.174,19.6,22.391,30.589,44.336,46.58,0.226,0.0,1.497,0.481,0.647,1.529,2.116,2.227,-0.041,0.0,1.325,1.249,1.254,1.322,1.389,1.406,0.034,0.0,57.801,41.322,44.44,48.047,53.723,97.609,0.395,0.0,0.54,0.316,0.379,0.458,0.646,1.155,0.224,0.0,13.127,3.702,6.715,14.468,17.484,19.497,-0.208,0.0,45.876,43.856,44.693,45.896,46.913,48.174,-0.015,0.0,55.704,4.62,44.497,56.727,74.877,106.699,-0.032,0.0
5009,41.175,34.941,35.72,39.313,41.941,68.887,0.195,0.0,37.492,19.038,34.15,39.637,43.357,43.871,-0.239,0.0,21.333,15.369,20.095,21.968,23.611,26.099,-0.153,0.0,1.148,0.4,0.525,0.689,1.743,1.984,0.631,0.0,1.36,1.295,1.35,1.382,1.385,1.479,-0.295,0.0,54.527,44.178,47.784,49.115,60.64,74.95,0.529,0.0,0.593,0.339,0.496,0.585,0.671,1.121,0.041,0.0,9.635,7.379,8.022,8.781,9.767,15.043,0.225,0.0,49.219,47.068,48.531,49.557,49.939,50.626,-0.302,0.0,16.307,3.386,7.41,12.439,29.304,55.394,0.184,0.0
5010,38.017,35.314,37.123,39.141,41.158,41.869,-0.516,0.0,41.664,34.285,39.499,43.303,43.652,43.93,-0.404,0.0,20.319,19.219,20.095,21.19,22.617,23.905,-0.421,0.0,1.762,0.607,1.53,1.75,1.897,2.015,0.023,0.0,1.312,1.288,1.315,1.348,1.38,1.389,-0.769,0.0,48.678,43.893,45.594,47.478,54.649,62.202,0.222,0.0,0.493,0.319,0.396,0.493,0.596,0.679,-0.003,0.0,11.192,8.566,9.616,9.887,10.157,17.574,0.329,0.0,48.738,47.031,47.881,48.919,49.589,50.18,-0.175,0.0,12.365,3.236,6.659,10.937,17.539,49.195,0.077,0.0
5011,38.53,34.941,35.901,39.035,41.461,41.733,-0.125,0.0,40.143,34.466,35.099,40.987,43.424,43.885,-0.182,0.0,21.328,15.005,20.488,22.104,23.28,23.698,-0.331,0.0,1.204,0.528,0.639,0.726,1.885,2.104,0.67,0.0,1.363,1.3,1.372,1.386,1.391,1.409,-0.423,0.0,54.312,45.298,47.871,48.604,61.733,66.991,0.684,0.0,0.566,0.337,0.483,0.579,0.666,1.103,-0.087,0.0,10.531,8.212,9.29,10.038,10.582,15.038,0.211,0.0,47.295,45.556,46.132,46.88,48.455,49.792,0.288,0.31,26.427,3.553,8.245,14.11,54.595,75.37,0.432,0.31
5012,39.965,34.907,35.108,38.131,41.707,57.966,0.218,1.2,38.359,21.198,34.99,38.929,43.173,43.835,-0.072,1.2,21.676,16.26,21.101,22.137,23.13,25.719,-0.13,1.2,0.985,0.405,0.528,0.572,1.617,1.959,0.624,1.2,1.368,1.301,1.379,1.384,1.386,1.456,-0.249,1.2,55.85,44.331,47.436,51.488,63.234,76.06,0.421,1.2,0.598,0.317,0.465,0.573,0.662,1.093,0.134,0.0,9.424,7.645,8.142,8.83,9.778,12.53,0.183,1.2,48.978,46.913,48.022,49.323,49.82,50.553,-0.29,1.53,16.176,3.363,7.294,12.208,29.244,55.379,0.186,1.53
5013,42.202,34.908,35.112,39.252,41.857,76.242,0.245,0.77,36.983,15.118,34.924,39.061,43.01,43.802,-0.218,0.77,20.815,7.85,20.097,22.048,22.922,24.986,-0.28,0.77,0.951,0.407,0.531,0.639,1.323,1.977,0.498,0.77,1.381,1.299,1.38,1.385,1.39,1.534,-0.046,0.77,58.614,44.649,47.708,59.152,65.944,83.528,-0.038,0.77,0.656,0.325,0.488,0.59,0.685,1.158,0.262,0.0,9.137,4.818,8.149,8.859,9.957,10.682,0.091,0.77,48.669,46.568,47.596,48.907,49.643,50.534,-0.184,0.99,16.908,3.35,7.229,12.077,30.231,57.92,0.21,0.99
5014,41.314,34.907,35.108,38.922,41.801,73.966,0.222,0.86,37.518,15.572,34.962,39.245,43.044,43.809,-0.194,0.86,21.168,11.862,20.664,22.097,23.011,25.217,-0.23,0.86,0.957,0.41,0.532,0.636,1.374,1.948,0.509,0.86,1.376,1.299,1.38,1.384,1.389,1.492,-0.109,0.86,57.657,44.493,47.492,56.23,65.158,82.388,0.109,0.86,0.635,0.323,0.48,0.583,0.676,1.139,0.222,0.0,9.226,5.067,8.138,8.73,9.768,10.853,0.159,0.86,48.738,46.715,47.662,48.951,49.657,50.538,-0.173,1.11,15.487,3.33,7.127,11.874,28.305,55.285,0.171,1.11
5015,37.85,35.899,37.19,37.582,38.327,40.808,0.219,0.0,37.58,34.705,34.757,34.822,43.133,43.827,0.648,0.0,24.57,19.486,21.428,24.489,25.937,27.095,0.022,0.0,0.932,0.457,0.494,0.54,0.9,1.884,0.528,0.0,1.378,1.364,1.371,1.381,1.392,1.406,-0.154,0.0,87.303,48.378,49.19,71.283,91.1,106.954,0.543,0.0,0.946,0.335,0.473,0.827,1.063,1.253,0.266,0.0,7.517,3.584,4.995,6.759,11.637,15.127,0.134,0.0,44.659,42.946,43.557,44.127,45.339,47.922,0.345,0.0,78.157,45.065,69.059,75.089,81.015,124.824,0.128,0.0
5016,49.833,37.448,39.241,41.483,63.106,77.215,0.492,0.0,33.005,13.199,15.691,37.708,40.854,43.371,-0.355,0.0,17.162,7.276,15.42,17.623,20.63,23.803,-0.097,0.0,1.425,0.505,0.708,1.584,1.826,2.001,-0.243,0.0,1.386,1.289,1.321,1.363,1.453,1.588,0.187,0.0,66.372,44.956,51.075,58.702,84.036,113.316,0.324,0.0,0.819,0.345,0.514,0.654,0.942,1.228,0.412,0.0,8.713,3.391,5.849,8.752,9.733,13.745,-0.01,0.0,49.292,48.024,48.763,49.394,49.724,50.539,-0.14,0.0,14.574,3.454,7.75,13.12,26.422,56.765,0.077,0.0
5017,39.172,35.708,37.249,38.563,41.455,41.891,0.244,0.0,37.991,34.154,34.709,35.616,43.143,43.829,0.534,0.0,22.837,19.48,21.399,23.536,23.941,26.497,-0.256,0.0,1.181,0.481,0.589,0.974,1.712,2.046,0.298,0.0,1.388,1.366,1.382,1.387,1.394,1.407,0.09,0.0,60.056,44.353,48.078,49.305,59.298,99.311,0.494,0.0,0.582,0.32,0.402,0.507,0.693,1.175,0.222,0.0,12.636,4.507,8.67,12.239,16.101,20.02,0.069,0.0,48.695,46.053,47.567,48.597,49.984,51.247,0.056,0.0,38.59,27.195,27.758,30.095,32.431,79.387,0.394,0.0
5018,30.861,19.371,22.469,36.427,37.571,39.757,-0.676,0.0,34.231,27.447,33.728,34.745,35.455,43.017,-0.111,0.0,34.908,21.752,26.189,35.51,45.015,46.761,-0.061,0.0,1.163,0.461,0.512,0.65,2.103,2.246,0.623,0.0,1.316,1.249,1.255,1.307,1.37,1.389,0.158,0.0,73.713,41.278,43.656,48.831,82.606,105.255,0.752,0.0,0.778,0.323,0.414,0.609,0.966,1.233,0.361,0.0,9.762,3.425,4.201,6.18,16.808,19.327,0.498,0.0,44.935,43.08,43.805,44.274,45.954,48.659,0.383,0.0,64.798,9.646,53.688,69.073,75.463,120.671,-0.152,0.0
5019,36.975,35.54,36.9,38.6,40.3,41.66,-0.544,0.0,40.65,34.45,36.25,38.5,40.75,42.55,0.544,0.0,22.374,21.91,22.35,22.9,23.45,23.89,-0.544,0.0,0.836,0.614,0.824,1.086,1.348,1.558,-0.544,0.0,1.384,1.38,1.382,1.383,1.385,1.386,0.544,0.0,47.8,43.718,44.903,46.384,47.865,49.05,0.544,0.0,0.448,0.31,0.35,0.4,0.45,0.49,0.544,0.0,11.098,8.27,10.95,14.3,17.65,20.33,-0.544,0.0,48.587,46.55,47.706,48.675,49.515,50.456,-0.07,0.0,36.509,9.587,27.69,30.201,50.343,78.991,0.277,0.0
5020,21.529,19.133,19.667,20.334,23.381,27.076,0.345,0.0,33.01,26.024,30.118,33.831,35.415,36.683,-0.182,0.0,45.461,44.183,44.917,45.835,46.501,46.9,-0.296,0.0,1.616,0.801,1.293,1.908,2.182,2.276,-0.404,0.0,1.251,1.248,1.249,1.25,1.254,1.259,0.366,0.0,43.813,41.225,41.388,42.384,45.137,47.339,0.456,0.0,0.374,0.31,0.35,0.4,0.45,0.49,-0.267,0.0,13.793,6.254,11.272,17.125,18.562,19.712,-0.487,0.0,47.006,45.197,45.924,46.752,47.849,49.609,0.186,0.0,31.263,2.563,3.292,28.585,54.944,78.801,0.094,0.0
5021,41.996,34.922,35.18,39.64,41.711,77.244,0.199,0.47,37.472,15.095,34.938,39.202,43.173,43.835,-0.192,0.47,20.532,7.253,19.65,22.0,22.973,23.973,-0.325,0.47,1.021,0.397,0.538,0.673,1.667,2.073,0.516,0.47,1.385,1.299,1.381,1.385,1.391,1.586,-0.006,0.47,57.289,44.934,47.851,52.05,64.924,80.941,0.397,0.47,0.637,0.317,0.46,0.578,0.678,1.147,0.23,0.0,9.715,7.057,8.238,9.402,10.139,14.853,0.104,0.47,48.113,45.807,46.913,48.047,49.448,50.383,0.045,0.72,20.647,3.419,7.574,12.767,51.063,69.161,0.308,0.72
5022,26.822,19.201,20.004,24.255,36.751,41.791,0.283,1.14,34.358,27.111,33.43,34.744,36.291,41.546,-0.078,1.14,38.819,21.611,26.522,41.942,45.752,46.794,-0.303,1.14,1.697,0.646,1.243,1.891,2.119,2.252,-0.299,1.14,1.291,1.248,1.25,1.257,1.366,1.398,0.542,1.14,46.077,41.261,41.661,43.018,47.878,57.658,0.275,1.14,0.377,0.077,0.317,0.396,0.474,0.679,-0.1,0.0,15.692,4.875,12.574,17.418,19.494,20.735,-0.286,1.14,48.311,44.879,46.582,48.772,50.295,51.82,-0.163,0.0,31.944,2.852,27.384,29.388,32.171,78.427,0.123,0.0
