# Supplementary soil attributes based on ISRIC-World Soil Information product SoilGrid (global coverage)
gauge_id,sg_sand_perc,sg_sand_perc_5,sg_sand_perc_25,sg_sand_perc_50,sg_sand_perc_75,sg_sand_perc_90,sg_sand_perc_skewness,sg_sand_perc_missing,sg_silt_perc,sg_silt_perc_5,sg_silt_perc_25,sg_silt_perc_50,sg_silt_perc_75,sg_silt_perc_90,sg_silt_perc_skewness,sg_silt_perc_missing,sg_clay_perc,sg_clay_perc_5,sg_clay_perc_25,sg_clay_perc_50,sg_clay_perc_75,sg_clay_perc_90,sg_clay_perc_skewness,sg_clay_perc_missing,sg_organic_perc,sg_organic_perc_5,sg_organic_perc_25,sg_organic_perc_50,sg_organic_perc_75,sg_organic_perc_90,sg_organic_perc_skewness,sg_organic_perc_missing,sg_bulk_dens,sg_bulk_dens_5,sg_bulk_dens_25,sg_bulk_dens_50,sg_bulk_dens_75,sg_bulk_dens_90,sg_bulk_dens_skewness,sg_bulk_dens_missing,sg_tot_avail_water,sg_tot_avail_water_5,sg_tot_avail_water_25,sg_tot_avail_water_50,sg_tot_avail_water_75,sg_tot_avail_water_90,sg_tot_avail_water_skewness,sg_tot_avail_water_missing,sg_root_depth,sg_root_depth_5,sg_root_depth_25,sg_root_depth_50,sg_root_depth_75,sg_root_depth_90,sg_root_depth_skewness,sg_root_depth_missing,sg_soil_depth,sg_soil_depth_5,sg_soil_depth_25,sg_soil_depth_50,sg_soil_depth_75,sg_soil_depth_90,sg_soil_depth_skewness,sg_soil_depth_missing
5006,44.514,42.664,43.405,44.711,45.396,46.342,-0.156,0.04,33.058,31.594,32.514,33.16,33.601,34.202,-0.123,0.04,22.395,21.093,21.904,22.324,23.046,23.621,0.089,0.04,3.785,2.901,3.539,3.746,4.131,4.59,0.08,0.04,1.332,1.302,1.318,1.333,1.345,1.369,-0.034,0.04,135.841,129.041,134.212,136.025,137.163,141.516,-0.051,0.04,17.529,16.272,16.74,17.516,18.151,19.193,0.013,0.04,97.282,80.886,87.247,97.201,105.958,115.168,0.007,0.04
5007,40.686,36.021,38.578,40.451,42.586,46.768,0.074,0.04,33.648,30.825,32.249,33.57,35.265,36.491,0.043,0.04,25.644,19.66,22.664,27.04,28.08,29.427,-0.423,0.04,2.918,1.943,2.481,2.876,3.33,3.925,0.066,0.04,1.36,1.318,1.341,1.357,1.378,1.409,0.106,0.04,135.587,123.086,129.926,134.737,141.932,151.47,0.1,0.04,19.234,17.531,18.7,19.478,19.937,19.987,-0.281,0.04,115.112,85.021,101.724,113.101,127.252,148.401,0.101,0.04
5008,38.868,33.096,36.401,38.668,41.212,45.119,0.056,0.03,35.4,32.193,33.996,35.402,36.785,38.564,-0.001,0.03,25.724,21.365,23.266,25.182,28.129,31.333,0.173,0.03,2.729,1.609,2.114,2.636,3.106,4.589,0.102,0.03,1.428,1.332,1.393,1.438,1.47,1.496,-0.193,0.03,129.732,117.372,123.545,130.071,134.798,143.296,-0.042,0.03,19.389,17.149,18.984,19.914,19.957,19.991,-0.529,0.03,186.531,106.844,160.093,194.082,217.701,241.882,-0.183,0.03
5009,41.404,35.843,39.268,41.421,43.427,46.825,-0.005,0.04,35.021,31.811,33.464,34.894,36.427,38.756,0.06,0.04,23.577,19.21,21.891,23.57,25.274,27.954,0.003,0.04,2.984,1.847,2.349,2.843,3.494,4.438,0.161,0.04,1.355,1.295,1.33,1.355,1.381,1.416,0.009,0.04,138.007,126.401,133.665,137.224,142.456,150.38,0.112,0.04,18.821,16.849,17.959,18.876,19.92,19.984,-0.05,0.04,123.325,87.407,106.515,122.448,139.022,161.797,0.038,0.04
5010,39.256,34.504,36.816,38.891,40.97,46.65,0.101,0.04,36.159,32.305,34.535,36.058,37.908,39.888,0.042,0.04,24.586,20.11,23.59,25.041,25.958,27.339,-0.213,0.04,2.555,1.826,2.143,2.444,2.825,3.69,0.187,0.04,1.354,1.282,1.324,1.358,1.389,1.418,-0.085,0.04,140.3,131.89,135.687,139.875,144.231,151.019,0.067,0.04,19.216,17.115,18.503,19.901,19.95,19.99,-0.662,0.04,140.633,98.163,126.784,140.689,157.06,178.859,-0.002,0.04
5011,37.64,28.329,33.35,37.734,40.844,49.319,-0.016,0.63,36.142,30.493,32.474,36.539,39.447,41.883,-0.104,0.63,26.213,18.787,23.448,26.397,29.031,33.416,-0.044,0.63,3.035,1.709,2.216,2.655,3.232,6.373,0.258,0.63,1.411,1.328,1.368,1.426,1.451,1.474,-0.3,0.63,127.964,116.595,122.833,127.39,132.791,140.712,0.079,0.63,19.628,18.162,19.402,19.926,19.963,19.993,-0.449,0.63,143.417,90.284,126.901,147.494,162.237,182.613,-0.148,0.63
5012,41.101,35.486,38.85,41.026,43.198,46.97,0.021,2.14,34.929,31.533,33.313,34.843,36.396,38.696,0.039,2.14,23.969,19.207,21.905,23.833,26.003,28.941,0.046,2.14,2.976,1.845,2.33,2.814,3.468,4.474,0.178,2.14,1.36,1.298,1.333,1.359,1.388,1.422,0.021,2.14,137.759,125.773,133.165,136.961,142.488,150.942,0.108,2.14,19.007,16.991,18.161,19.321,19.936,19.987,-0.29,2.14,126.531,88.995,109.667,126.815,142.588,163.468,-0.012,2.14
5013,40.997,35.556,38.683,40.823,43.055,47.104,0.05,1.39,34.913,31.359,33.314,34.874,36.445,38.632,0.017,1.39,24.084,19.124,22.188,24.228,26.101,28.569,-0.05,1.39,2.992,1.88,2.375,2.821,3.429,4.538,0.186,1.39,1.357,1.289,1.33,1.358,1.386,1.423,-0.007,1.39,138.192,126.076,133.332,137.225,142.929,151.678,0.127,1.39,19.094,17.072,18.316,19.49,19.939,19.988,-0.376,1.39,129.558,90.623,113.193,130.396,145.608,166.766,-0.036,1.39
5014,40.96,35.604,38.75,40.826,42.98,46.771,0.04,1.56,34.975,31.559,33.392,34.907,36.459,38.635,0.031,1.56,24.059,19.269,22.146,24.097,26.034,28.677,-0.013,1.56,2.995,1.877,2.382,2.833,3.431,4.495,0.177,1.56,1.358,1.295,1.332,1.358,1.387,1.42,-0.003,1.56,138.127,126.155,133.405,137.18,142.828,151.319,0.127,1.56,19.05,17.009,18.234,19.421,19.938,19.988,-0.345,1.56,128.255,90.103,111.888,128.74,144.03,165.345,-0.021,1.56
5015,42.241,34.737,39.752,42.409,44.95,48.666,-0.041,0.03,35.383,32.225,34.115,35.479,36.744,38.394,-0.051,0.03,22.364,18.128,20.508,21.84,23.508,29.448,0.17,0.03,1.869,0.956,1.296,1.684,2.359,3.307,0.247,0.03,1.485,1.403,1.47,1.495,1.512,1.526,-0.27,0.03,126.079,116.115,121.688,125.319,130.277,136.313,0.126,0.03,19.258,16.625,18.606,19.916,19.958,19.992,-0.558,0.03,166.268,92.119,148.783,174.237,190.597,214.391,-0.22,0.03
5016,41.516,36.301,39.069,41.177,43.917,47.419,0.099,0.04,34.747,32.015,33.468,34.728,35.944,37.671,0.011,0.04,23.723,19.059,21.572,24.273,25.801,27.283,-0.207,0.04,3.033,2.011,2.419,2.841,3.325,5.444,0.205,0.04,1.327,1.271,1.306,1.329,1.349,1.381,-0.058,0.04,144.837,132.748,137.868,144.828,150.726,157.732,0.001,0.04,18.512,16.475,17.629,18.559,19.559,19.972,-0.04,0.04,110.819,76.197,92.779,107.911,126.967,154.569,0.121,0.04
5017,47.198,40.729,44.041,47.461,50.334,53.14,-0.065,0.02,35.396,31.532,33.443,35.118,37.005,40.104,0.106,0.02,17.426,13.962,15.636,17.129,19.055,21.701,0.121,0.02,5.117,2.296,3.338,5.228,6.686,8.235,-0.056,0.02,1.317,1.2,1.284,1.325,1.36,1.412,-0.129,0.02,154.346,136.213,144.938,152.351,161.239,180.208,0.153,0.02,15.277,8.41,11.248,16.824,18.435,19.822,-0.393,0.02,136.256,42.622,104.284,136.95,173.664,224.217,-0.013,0.02
5018,40.7,35.387,38.762,40.884,42.58,45.633,-0.061,0.03,36.006,33.221,34.891,36.018,37.324,38.585,-0.007,0.03,23.287,19.086,21.017,22.564,25.985,28.156,0.247,0.03,2.003,1.078,1.338,1.821,2.616,3.366,0.238,0.03,1.471,1.35,1.453,1.495,1.506,1.517,-0.458,0.03,126.659,119.265,122.309,126.491,129.334,136.48,0.03,0.03,19.257,16.424,18.833,19.919,19.96,19.992,-0.533,0.03,165.151,108.543,138.265,171.633,188.579,213.731,-0.193,0.03
5019,46.678,41.329,43.911,46.579,48.787,53.327,0.028,0.02,35.172,31.534,34.056,35.14,36.381,38.405,0.016,0.02,18.143,14.306,16.345,17.941,19.943,22.649,0.076,0.02,4.395,1.871,2.683,3.839,5.834,7.745,0.256,0.02,1.342,1.241,1.31,1.347,1.379,1.426,-0.089,0.02,150.284,133.852,142.562,149.48,156.021,170.364,0.071,0.02,15.961,9.906,15.092,16.474,17.473,18.984,-0.202,0.02,130.814,72.622,112.398,129.184,147.466,188.148,0.05,0.02
5020,41.411,36.738,38.846,40.759,43.491,48.712,0.185,0.03,35.081,32.453,33.899,35.042,36.213,37.885,0.024,0.03,23.519,17.458,21.66,23.587,26.055,28.375,-0.021,0.03,2.994,1.883,2.455,2.861,3.405,4.511,0.162,0.03,1.375,1.272,1.333,1.381,1.421,1.46,-0.115,0.03,140.206,123.278,133.495,139.161,145.997,160.62,0.098,0.03,18.622,15.607,17.751,18.992,19.916,19.983,-0.255,0.03,168.348,97.055,143.022,171.214,196.782,228.481,-0.071,0.03
5021,39.427,30.441,36.655,39.694,42.394,47.44,-0.054,1.06,35.414,31.036,33.214,35.271,37.383,40.494,0.049,1.06,25.154,19.18,22.654,25.102,27.426,31.814,0.014,1.06,2.976,1.814,2.31,2.749,3.341,4.825,0.208,1.06,1.376,1.299,1.341,1.372,1.413,1.458,0.076,1.06,134.428,120.221,128.268,134.224,140.552,149.918,0.023,1.06,19.306,17.353,18.701,19.902,19.951,19.99,-0.625,1.06,135.851,91.73,118.316,137.204,153.132,176.628,-0.053,1.06
5022,47.271,38.502,42.851,47.537,51.156,56.524,-0.048,1.17,34.078,30.185,32.57,34.082,35.606,37.904,-0.002,1.17,18.653,12.038,15.117,18.016,22.258,26.412,0.14,1.17,3.806,1.865,2.697,3.404,4.442,7.127,0.242,1.17,1.312,1.152,1.254,1.314,1.384,1.452,-0.026,1.17,155.372,126.382,141.279,153.708,167.86,189.882,0.086,1.17,15.712,7.606,12.624,17.23,19.017,19.967,-0.358,1.17,139.902,14.246,100.109,146.27,190.593,236.306,-0.096,1.17
5023,46.861,37.996,44.136,47.379,50.142,53.592,-0.111,0.1,33.513,29.897,31.97,33.488,34.999,37.194,0.011,0.1,19.628,14.435,16.983,18.975,21.929,26.603,0.176,0.1,3.915,2.186,2.937,3.542,4.474,6.838,0.253,0.1,1.319,1.198,1.273,1.318,1.368,1.444,0.02,0.1,151.669,127.385,142.856,152.286,159.896,174.945,-0.044,0.1,16.7,10.614,15.632,17.025,18.507,19.939,-0.125,0.1,139.732,69.552,110.886,140.036,168.544,210.423,-0.007,0.1
5024,38.594,32.348,36.198,38.55,40.849,45.099,0.011,0.05,34.922,31.817,33.521,34.818,36.329,38.24,0.052,0.05,26.503,20.137,24.631,26.747,28.823,31.526,-0.073,0.05,2.801,1.756,2.215,2.69,3.281,4.21,0.139,0.05,1.354,1.285,1.319,1.356,1.392,1.419,-0.051,0.05,137.298,123.572,132.148,137.919,142.605,149.848,-0.077,0.05,19.521,17.996,19.155,19.905,19.952,19.99,-0.545,0.05,133.73,98.432,119.653,134.183,147.819,167.408,-0.021,0.05
5025,52.473,42.303,47.635,51.97,56.751,64.516,0.075,19.88,32.227,27.122,30.297,32.415,34.232,36.827,-0.063,19.88,15.295,7.45,11.941,15.174,18.515,23.718,0.025,19.88,3.755,1.34,2.45,3.373,4.513,7.556,0.192,19.88,1.322,1.136,1.268,1.337,1.39,1.455,-0.158,19.88,159.654,133.819,146.891,157.551,170.125,192.674,0.118,19.88,14.412,6.548,10.207,16.067,18.477,19.961,-0.355,19.88,138.11,18.778,75.441,145.36,197.173,247.402,-0.098,19.88
5026,49.244,44.232,47.054,49.246,51.226,54.473,0.0,0.2,32.9,29.485,31.484,32.838,34.292,36.436,0.029,0.2,17.854,13.899,16.191,17.749,19.356,22.475,0.041,0.2,4.167,2.162,2.967,3.734,4.937,7.331,0.257,0.2,1.293,1.17,1.253,1.298,1.34,1.401,-0.063,0.2,157.568,141.798,150.261,155.301,163.011,181.453,0.187,0.2,16.103,9.781,15.181,16.653,17.949,19.911,-0.192,0.2,137.713,44.163,107.252,137.637,172.302,215.497,0.002,0.2
5027,53.715,41.789,48.928,53.725,58.659,65.324,-0.001,24.88,31.784,26.684,29.722,31.932,33.939,36.521,-0.049,24.88,14.496,7.1,11.003,13.957,17.379,24.243,0.107,24.88,3.498,1.252,2.295,3.231,4.244,6.686,0.144,24.88,1.319,1.134,1.268,1.336,1.385,1.455,-0.171,24.88,161.52,134.902,149.95,159.664,171.518,194.38,0.105,24.88,14.014,6.232,9.649,15.362,18.368,19.96,-0.28,24.88,133.881,17.728,63.212,143.745,193.512,245.176,-0.132,24.88
5028,43.621,37.424,41.091,43.68,46.201,49.518,-0.016,0.03,34.661,31.418,33.263,34.489,36.016,38.467,0.083,0.03,21.709,16.868,19.881,21.712,23.794,26.552,-0.001,0.03,3.529,2.493,2.984,3.411,3.926,4.903,0.135,0.03,1.333,1.231,1.277,1.317,1.396,1.449,0.215,0.03,147.547,126.84,134.752,149.68,158.144,167.308,-0.161,0.03,17.394,13.938,16.055,17.326,19.529,19.975,0.031,0.03,164.701,98.05,129.918,157.481,190.245,252.021,0.153,0.03
5029,47.774,41.049,45.076,48.007,50.548,53.898,-0.06,0.03,33.37,29.681,31.76,33.352,34.963,37.107,0.008,0.03,18.865,14.276,16.79,18.608,20.733,24.495,0.086,0.03,4.21,2.284,3.156,3.836,5.218,6.909,0.248,0.03,1.312,1.215,1.273,1.311,1.357,1.402,0.007,0.03,153.203,134.846,145.824,152.939,159.657,171.617,0.024,0.03,16.294,10.451,15.18,16.726,18.079,19.708,-0.165,0.03,128.756,67.072,102.901,128.45,154.7,190.503,0.008,0.03
5030,38.712,30.851,35.382,38.832,41.832,46.698,-0.025,0.81,35.391,31.215,33.494,35.279,37.092,40.172,0.042,0.81,25.895,19.55,23.248,25.881,28.737,31.991,0.004,0.81,2.914,1.79,2.267,2.691,3.27,4.767,0.212,0.81,1.372,1.295,1.34,1.371,1.405,1.453,0.029,0.81,134.48,120.812,128.522,134.189,140.413,149.573,0.034,0.81,19.396,17.465,18.903,19.909,19.954,19.991,-0.569,0.81,138.536,94.961,123.446,139.849,154.443,177.157,-0.054,0.81
5031,58.119,49.128,53.946,57.97,62.53,66.913,0.027,48.12,30.637,25.741,28.316,30.471,32.84,36.252,0.052,48.12,11.228,6.186,8.774,11.13,13.549,16.962,0.03,48.12,3.815,1.061,2.692,3.514,4.558,7.423,0.159,48.12,1.315,1.152,1.271,1.337,1.374,1.412,-0.273,48.12,166.1,145.415,155.295,162.572,174.92,195.287,0.228,48.12,11.806,5.597,7.96,11.226,15.942,19.505,0.129,48.12,104.729,3.919,37.02,90.012,171.278,242.009,0.189,48.12
5032,38.771,31.218,35.545,38.893,41.81,46.303,-0.026,0.69,35.253,31.326,33.496,35.123,36.802,39.862,0.051,0.69,25.975,19.765,23.455,25.999,28.593,31.908,-0.006,0.69,2.87,1.784,2.245,2.654,3.215,4.678,0.213,0.69,1.373,1.293,1.34,1.373,1.406,1.45,-0.015,0.69,134.671,121.238,128.905,134.226,140.515,149.999,0.051,0.69,19.457,17.571,19.07,19.912,19.956,19.991,-0.532,0.69,140.082,97.928,125.365,140.714,155.273,179.048,-0.026,0.69
6001,61.422,53.296,59.364,61.916,64.022,67.476,-0.119,37.38,29.103,24.862,27.509,29.19,30.859,32.856,-0.036,37.38,9.461,5.299,7.363,8.945,11.093,14.907,0.177,37.38,4.312,1.364,3.544,4.234,4.804,7.743,0.043,37.38,1.287,1.187,1.242,1.293,1.333,1.381,-0.1,37.38,171.096,151.335,164.645,171.337,177.946,187.286,-0.02,37.38,9.223,5.789,7.601,9.066,10.609,13.212,0.071,37.38,101.85,39.5,63.86,94.305,135.403,176.88,0.161,37.38
6002,59.169,53.061,56.147,59.169,62.029,65.377,0.0,9.87,30.129,26.73,28.684,30.095,31.511,33.719,0.016,9.87,10.689,6.114,8.411,10.519,13.013,15.283,0.058,9.87,4.269,2.238,3.342,4.023,4.799,7.404,0.149,9.87,1.327,1.221,1.289,1.332,1.371,1.416,-0.07,9.87,162.942,143.596,154.831,163.257,170.803,180.981,-0.027,9.87,11.312,6.905,9.419,11.269,13.017,16.532,0.015,9.87,122.835,37.114,73.315,120.134,163.475,232.54,0.045,9.87
6003,56.342,50.14,53.901,56.256,58.779,62.478,0.023,0.89,31.307,28.267,29.917,31.227,32.58,34.792,0.04,0.89,12.33,7.093,10.493,12.573,14.296,16.707,-0.085,0.89,4.358,2.174,3.356,4.001,4.753,8.002,0.181,0.89,1.336,1.219,1.304,1.345,1.379,1.419,-0.141,0.89,158.862,141.055,151.081,158.689,166.46,176.826,0.015,0.89,11.996,7.935,10.217,11.816,13.826,16.283,0.071,0.89,133.787,28.725,75.017,128.112,193.845,249.179,0.079,0.89
6004,55.03,49.443,52.237,54.644,57.663,61.712,0.102,0.03,32.098,28.733,30.658,32.074,33.565,35.566,0.011,0.03,12.851,8.035,11.004,12.94,14.961,17.405,-0.031,0.03,4.224,2.402,3.356,3.956,4.727,6.383,0.169,0.03,1.343,1.261,1.31,1.344,1.381,1.419,-0.017,0.03,157.263,139.19,149.822,157.42,165.77,175.11,-0.013,0.03,12.382,8.382,10.625,12.32,14.294,16.36,0.025,0.03,136.542,30.444,71.048,132.189,194.868,258.27,0.059,0.03
6005,56.731,48.985,54.025,57.067,59.678,63.195,-0.078,3.54,31.745,27.708,30.107,31.719,33.348,35.949,0.01,3.54,11.511,6.93,9.31,11.223,13.408,17.236,0.093,3.54,4.252,2.146,3.286,3.961,4.811,7.17,0.168,3.54,1.318,1.197,1.277,1.323,1.367,1.424,-0.064,3.54,164.854,144.202,155.559,164.441,172.607,187.083,0.031,3.54,11.876,6.892,9.246,11.212,14.26,18.724,0.185,3.54,115.473,18.717,51.566,95.015,168.342,262.328,0.258,3.54
6006,57.585,51.485,55.181,57.735,59.977,63.453,-0.041,3.32,31.838,27.937,30.134,31.804,33.428,35.985,0.014,3.32,10.562,6.33,8.884,10.39,12.306,14.899,0.066,3.32,4.327,2.615,3.414,4.033,4.807,7.013,0.191,3.32,1.299,1.176,1.26,1.304,1.349,1.4,-0.067,3.32,168.818,150.095,159.912,168.545,176.572,190.658,0.021,3.32,10.84,6.267,8.182,10.016,12.834,18.036,0.229,3.32,94.257,13.239,40.188,70.256,138.26,240.6,0.334,3.32
6007,55.977,47.856,52.79,56.299,59.322,63.196,-0.069,3.23,31.723,27.776,30.096,31.699,33.328,35.773,0.01,3.23,12.285,7.054,9.793,12.057,14.609,18.423,0.067,3.23,4.091,1.845,3.101,3.832,4.659,7.12,0.144,3.23,1.332,1.21,1.291,1.338,1.38,1.437,-0.08,3.23,161.788,141.474,152.066,161.102,170.106,184.267,0.052,3.23,12.718,7.223,9.898,12.181,15.697,19.487,0.145,3.23,134.705,23.56,62.213,119.91,200.347,285.676,0.174,3.23
6008,49.607,43.05,46.624,49.632,52.299,56.736,-0.006,8.05,32.59,29.763,31.406,32.545,33.792,35.511,0.026,8.05,17.825,11.944,15.721,17.978,20.39,22.876,-0.046,8.05,2.771,1.463,2.003,2.566,3.312,4.76,0.191,8.05,1.385,1.271,1.338,1.408,1.431,1.453,-0.387,8.05,150.518,137.989,142.468,148.091,156.678,170.622,0.23,8.05,17.477,11.603,16.648,17.962,19.211,19.971,-0.196,8.05,175.618,69.266,152.075,178.97,209.887,247.336,-0.067,8.05
6009,52.882,47.663,51.237,53.042,54.848,57.151,-0.056,0.02,32.586,29.981,31.49,32.575,33.633,35.286,0.007,0.02,14.543,10.567,12.877,14.326,15.851,19.731,0.081,0.02,3.598,1.676,3.001,3.546,4.13,5.184,0.041,0.02,1.331,1.233,1.29,1.334,1.384,1.423,-0.043,0.02,161.239,144.865,151.775,160.448,168.936,179.236,0.064,0.02,16.286,10.574,15.311,16.805,17.815,19.119,-0.219,0.02,171.205,63.433,123.854,180.3,217.139,260.393,-0.149,0.02
6010,48.96,43.169,46.856,49.173,51.317,53.648,-0.066,0.31,33.234,30.716,32.081,33.191,34.335,35.972,0.027,0.31,17.827,14.362,15.999,17.365,19.139,23.095,0.179,0.31,3.221,1.54,2.298,3.003,3.761,6.301,0.155,0.31,1.386,1.282,1.36,1.394,1.42,1.459,-0.163,0.31,150.045,136.301,144.892,150.005,154.526,165.556,0.004,0.31,17.926,15.331,17.179,18.008,18.783,19.96,-0.057,0.31,214.211,148.162,188.532,210.764,242.766,283.583,0.083,0.31
6011,51.823,39.959,47.879,52.733,56.377,60.854,-0.144,5.69,32.965,29.063,31.427,32.992,34.51,36.733,-0.011,5.69,15.207,8.189,11.406,14.146,18.34,25.144,0.203,5.69,3.55,1.247,2.351,3.43,4.307,6.316,0.065,5.69,1.342,1.197,1.284,1.344,1.41,1.472,-0.027,5.69,158.935,131.048,147.432,158.893,170.45,187.748,0.002,5.69,14.447,7.372,10.575,15.367,18.033,19.957,-0.216,5.69,154.761,17.519,85.17,165.958,218.964,277.486,-0.134,5.69
